window_start,market,entry_ts,side,prob_at_entry,prob_favorite,entry_price,remaining_s,spread,spread_pct,bid_depth,ask_depth,total_depth,imbalance,latency_ms,outcome,won,pnl
2026-02-07T11:15:00,SOL15m,2026-02-07T11:26:14.052000,UP,0.9500,0.9500,0.9500,225.9,0.0200,2.11,6414,5698,12112,0.0591,165,DOWN,NO,-0.9500
2026-02-07T11:30:00,SOL15m,2026-02-07T11:44:16.535000,DOWN,0.0060,0.9940,0.9940,43.5,0.0080,0.80,692,4396,5088,-0.7281,201,DOWN,YES,+0.0060
2026-02-07T11:45:00,SOL15m,2026-02-07T11:56:38.302000,DOWN,0.0450,0.9550,0.9550,201.7,0.0100,1.05,4469,6382,10851,-0.1763,158,DOWN,YES,+0.0450
2026-02-07T12:00:00,SOL15m,2026-02-07T12:11:30.776000,UP,0.9500,0.9500,0.9500,209.2,0.0200,2.11,10201,4518,14718,0.3861,159,UP,YES,+0.0500
2026-02-07T12:15:00,SOL15m,2026-02-07T12:26:01.573000,UP,0.9550,0.9550,0.9550,238.4,0.0100,1.05,12508,7498,20006,0.2504,247,UP,YES,+0.0450
2026-02-07T12:30:00,SOL15m,2026-02-07T12:42:19.010000,DOWN,0.0450,0.9550,0.9550,161.0,0.0100,1.05,4459,10070,14530,-0.3862,195,DOWN,YES,+0.0450
2026-02-07T12:45:00,SOL15m,2026-02-07T12:57:52.342000,UP,0.9550,0.9550,0.9550,127.7,0.0100,1.05,13356,3621,16977,0.5734,157,UP,YES,+0.0450
2026-02-07T13:00:00,SOL15m,2026-02-07T13:12:06.668000,UP,0.9550,0.9550,0.9550,173.3,0.0100,1.05,2647,2644,5291,0.0006,157,UP,YES,+0.0450
2026-02-07T13:15:00,SOL15m,2026-02-07T13:28:29.718000,DOWN,0.0500,0.9500,0.9500,90.3,0.0200,2.11,4220,12988,17208,-0.5095,164,DOWN,YES,+0.0500
2026-02-07T13:30:00,SOL15m,2026-02-07T13:43:43.770000,UP,0.9650,0.9650,0.9650,76.2,0.0100,1.04,3259,3109,6368,0.0234,200,UP,YES,+0.0350
2026-02-07T13:45:00,SOL15m,2026-02-07T13:56:23.504000,DOWN,0.0350,0.9650,0.9650,216.5,0.0100,1.04,4328,4397,8725,-0.0079,239,DOWN,YES,+0.0350
2026-02-07T14:00:00,SOL15m,2026-02-07T14:11:07.139000,DOWN,0.0450,0.9550,0.9550,232.9,0.0100,1.05,5512,6304,11815,-0.0670,262,DOWN,YES,+0.0450
2026-02-07T14:15:00,SOL15m,2026-02-07T14:26:00.642000,UP,0.9850,0.9850,0.9850,239.4,0.0100,1.02,5993,4175,10168,0.1788,179,UP,YES,+0.0150
2026-02-07T14:30:00,SOL15m,2026-02-07T14:43:05.169000,UP,0.9550,0.9550,0.9550,114.8,0.0100,1.05,4216,4072,8288,0.0174,174,UP,YES,+0.0450
2026-02-04T23:15:00,XRP15m,2026-02-04T23:27:51.746000,UP,0.9600,0.9600,0.9600,128.3,0.0200,2.08,4037,3998,8035,0.0048,156,UP,YES,+0.0400
2026-02-04T23:30:00,XRP15m,2026-02-04T23:41:25.619000,UP,0.9650,0.9650,0.9650,214.4,0.0100,1.04,5468,5309,10778,0.0148,155,UP,YES,+0.0350
2026-02-04T23:45:00,XRP15m,2026-02-04T23:56:00.450000,DOWN,0.0105,0.9895,0.9895,239.5,0.0010,0.10,1604,1912,3516,-0.0876,162,DOWN,YES,+0.0105
2026-02-05T00:00:00,XRP15m,2026-02-05T00:11:00.648000,UP,0.9750,0.9750,0.9750,239.4,0.0100,1.03,3601,2385,5986,0.2032,182,UP,YES,+0.0250
2026-02-05T00:30:00,XRP15m,2026-02-05T00:42:41.695000,DOWN,0.0400,0.9600,0.9600,138.3,0.0200,2.08,5210,5823,11034,-0.0556,153,DOWN,YES,+0.0400
2026-02-05T01:00:00,XRP15m,2026-02-05T01:13:32.026000,UP,0.9750,0.9750,0.9750,88.0,0.0100,1.03,3822,2758,6580,0.1617,167,UP,YES,+0.0250
2026-02-05T01:30:00,XRP15m,2026-02-05T01:43:48.462000,UP,0.9800,0.9800,0.9800,71.5,0.0200,2.04,3460,1027,4487,0.5421,162,UP,YES,+0.0200
2026-02-05T01:45:00,XRP15m,2026-02-05T01:56:11.372000,DOWN,0.0150,0.9850,0.9850,228.6,0.0100,1.02,3476,3731,7207,-0.0354,154,DOWN,YES,+0.0150
2026-02-05T02:00:00,XRP15m,2026-02-05T02:13:44.683000,UP,0.9850,0.9850,0.9850,75.3,0.0100,1.02,1930,1892,3823,0.0099,152,UP,YES,+0.0150
2026-02-05T02:15:00,XRP15m,2026-02-05T02:26:53.082000,DOWN,0.0145,0.9855,0.9855,186.9,0.0090,0.91,2080,2277,4357,-0.0453,151,DOWN,YES,+0.0145
2026-02-05T02:30:00,XRP15m,2026-02-05T02:41:00.989000,UP,0.9850,0.9850,0.9850,239.0,0.0100,1.02,3732,1656,5388,0.3854,206,UP,YES,+0.0150
2026-02-05T02:45:00,XRP15m,2026-02-05T02:56:51.120000,DOWN,0.0150,0.9850,0.9850,188.9,0.0100,1.02,1993,2169,4162,-0.0424,153,DOWN,YES,+0.0150
2026-02-05T03:00:00,XRP15m,2026-02-05T03:11:00.983000,DOWN,0.0150,0.9850,0.9850,239.0,0.0100,1.02,1907,2028,3934,-0.0308,215,DOWN,YES,+0.0150
2026-02-05T03:15:00,XRP15m,2026-02-05T03:26:58.958000,DOWN,0.0150,0.9850,0.9850,181.0,0.0100,1.02,1568,2062,3630,-0.1361,232,DOWN,YES,+0.0150
2026-02-05T03:30:00,XRP15m,2026-02-05T03:41:20.258000,UP,0.9750,0.9750,0.9750,219.7,0.0100,1.03,4754,4748,9503,0.0007,212,UP,YES,+0.0250
2026-02-05T04:00:00,XRP15m,2026-02-05T04:12:57.784000,UP,0.9800,0.9800,0.9800,122.2,0.0200,2.04,3848,3573,7421,0.0370,176,UP,YES,+0.0200
2026-02-05T04:15:00,XRP15m,2026-02-05T04:26:43.451000,UP,0.9800,0.9800,0.9800,196.5,0.0200,2.04,2436,682,3118,0.5626,153,UP,YES,+0.0200
2026-02-05T04:30:00,XRP15m,2026-02-05T04:41:00.837000,DOWN,0.0350,0.9650,0.9650,239.2,0.0100,1.04,1850,3520,5369,-0.3110,170,DOWN,YES,+0.0350
2026-02-05T04:45:00,XRP15m,2026-02-05T04:56:43.663000,DOWN,0.0250,0.9750,0.9750,196.3,0.0100,1.03,3447,3935,7382,-0.0661,163,DOWN,YES,+0.0250
2026-02-05T06:00:00,XRP15m,2026-02-05T06:11:00.952000,UP,0.9850,0.9850,0.9850,239.0,0.0100,1.02,2781,123,2904,0.9153,228,UP,YES,+0.0150
2026-02-05T06:15:00,XRP15m,2026-02-05T06:26:13.029000,DOWN,0.0150,0.9850,0.9850,227.0,0.0100,1.02,1617,2042,3659,-0.1163,192,DOWN,YES,+0.0150
2026-02-05T06:30:00,XRP15m,2026-02-05T06:41:00.059000,DOWN,0.0135,0.9865,0.9865,239.9,0.0070,0.71,2582,2989,5571,-0.0730,172,DOWN,YES,+0.0135
